	idx	beta	pval	cilb	ciub	i2	tau2	symbol
ENSG00000175643.8	868	1.59828720268137	3.90398006959984e-14	1.18415159781993	2.01242280754281	97.5719046097132	0.942440183071913	RMI2
ENSG00000106367.12	25330	0.691616884144334	3.61287753281401e-12	0.496618116264719	0.886615652023948	96.4780187331795	0.203161415641392	AP1S1
ENSG00000106086.17	34986	0.484619489123048	8.36000384266007e-10	0.329870954582467	0.639368023663629	96.9786546697339	0.131717246714031	PLEKHA8
ENSG00000183549.9	8890	-2.45220167921572	4.74415381212074e-09	-3.27295027880946	-1.63145307962198	98.6853632675208	3.69392452275666	ACSM5
ENSG00000123415.13	24079	0.436589208864586	2.34150039492373e-08	0.28336623084211	0.589812186887062	97.2443820369786	0.132182341438023	SMUG1
ENSG00000198663.15	48997	-0.282482938469552	4.33232134969629e-08	-0.383575257601262	-0.181390619337841	96.4825975596914	0.0555527812919146	C6orf89
ENSG00000151465.12	53924	0.333366869347938	1.5243000437204e-07	0.208902703881424	0.457831034814451	97.3152442049627	0.0832908838104437	CDC123
ENSG00000204267.12	25483	0.519263280690394	1.6861631834616e-07	0.324703585239605	0.713822976141183	95.5153003291759	0.199198202333477	TAP2
ENSG00000062725.8	19089	-0.252336398253814	3.10987478767249e-06	-0.358389375777129	-0.146283420730499	94.8518813903415	0.0594627933652537	APPBP2
ENSG00000197619.12	10755	-0.377314855923742	3.20742018844557e-06	-0.536110749098427	-0.218518962749056	95.3817711148319	0.133151398420815	ZNF615
ENSG00000158022.6	45683	-2.25583110995001	9.19751905178464e-06	-3.25270171586208	-1.25896050403793	95.8852465178305	5.49018269265083	TRIM63
ENSG00000141580.14	37140	0.273403064524519	1.00321651123072e-05	0.152071079919421	0.394735049129617	97.3812959679254	0.0804991144460302	WDR45B
ENSG00000151553.13	23027	-0.329203022664777	1.05835471941441e-05	-0.475682375989989	-0.182723669339566	96.0968794617394	0.113616740014199	FAM160B1
ENSG00000122729.17	51319	-0.677496870814823	2.3592215620101e-05	-0.991572729981439	-0.363421011648206	98.4048721122329	0.543098379991879	ACO1
ENSG00000143437.19	39662	-0.284566339154084	7.72082591151957e-05	-0.425662532267061	-0.143470146041106	97.904298041494	0.113713103760342	ARNT
ENSG00000141012.11	18132	0.353800826402203	0.000127038491407062	0.17284745372513	0.534754199079275	97.1407411566463	0.180219023262157	GALNS
ENSG00000106733.19	40850	-0.370974704859462	0.000186512060833252	-0.565561652660612	-0.176387757058312	96.534347961461	0.202348087650867	NMRK1
ENSG00000132793.10	33451	0.406711494194329	0.000270260139317389	0.18785260665745	0.625570381731208	95.0510971208792	0.240931573333059	LPIN3
ENSG00000152223.11	27448	-0.194138699420582	0.000302933102076846	-0.299460635502693	-0.0888167633384706	90.1914954630867	0.0518992619213223	EPG5
ENSG00000173258.11	41459	-0.994597888434586	0.000352357475520532	-1.54011996676838	-0.449075810100797	98.700615555866	1.68013845348509	ZNF483
ENSG00000104626.13	10627	0.326288506288756	0.00112718348353667	0.129919441538298	0.522657571039213	98.2383691346736	0.221247764470878	ERI1
ENSG00000081692.11	50509	0.284479838850859	0.00129969083091474	0.111108597131394	0.457851080570323	97.4506491753934	0.168921311376232	JMJD4
ENSG00000172014.12	50911	-0.974109847902375	0.00184615476355525	-1.58723293283605	-0.360986762968701	78.5920686792957	1.45906447292208	ANKRD20A4
ENSG00000163945.14	42611	0.319838728378992	0.00220920617123053	0.115016215297421	0.524661241460563	96.5113887084281	0.232359322694969	UVSSA
ENSG00000151498.10	2146	-0.314039860074666	0.00429075256816374	-0.529556808346012	-0.0985229118033192	98.2744893320955	0.25989849084473	ACAD8
ENSG00000112294.11	37009	-0.470836646969466	0.0060274136223531	-0.806862379414564	-0.134810914524367	98.4413926598849	0.615799642157822	ALDH5A1
ENSG00000160703.14	42116	-0.223955396756899	0.00969535260827137	-0.393660757938414	-0.0542500355753843	96.1135456397149	0.147416813976306	NLRX1
ENSG00000182195.7	38946	-0.660190537153772	0.0142340740480425	-1.18805288644908	-0.132328187858465	99.2110559717721	1.59808077663753	LDOC1
ENSG00000142794.17	35472	-0.214442495077554	0.0187065504707459	-0.393192384031963	-0.0356926061231437	90.2596454326063	0.151927800617403	NBPF3
ENSG00000134253.8	14640	0.478225048366609	0.0201088620799339	0.0749639958738686	0.88148610085935	98.2257078222526	0.899904217173218	TRIM45
ENSG00000110218.7	18342	0.171487247382151	0.0202314885149992	0.0267392118874651	0.316235282876836	94.9353447862238	0.104318931567699	PANX1
ENSG00000196418.11	54381	0.308222647269258	0.0232767756413245	0.0419633794608519	0.574481915077665	97.7621972197368	0.377626896680785	ZNF124
ENSG00000167526.12	6862	0.25750254724715	0.0272606469107131	0.0289022756265021	0.486102818867799	96.5725659534508	0.279569357718448	RPL13
ENSG00000152133.13	30392	-0.146232313126959	0.0388652092781695	-0.284985468539807	-0.00747915771411076	95.6717735091155	0.103504394877562	GPATCH11
ENSG00000143622.9	58234	0.237050871127189	0.0492302868478024	0.000798912627677201	0.4733028296267	99.0281785011495	0.321887336148716	RIT1
ENSG00000175137.10	58203	0.171369983259117	0.0532152158576586	-0.00237517840986706	0.345115144928102	98.2592397712872	0.172440845131697	SH3BP5L
ENSG00000272047.1	31844	-0.15095451571754	0.0567863391304266	-0.30626837552713	0.00435934409204936	96.7546997182837	0.130871835685526	GTF2H5
ENSG00000258986.5	37537	-1.12552364964508	0.0571562978046108	-2.28527864769008	0.0342313483999217	97.7508932849668	7.29271057472104	TMEM179
ENSG00000189339.10	20470	-0.133830628684362	0.0689734768344659	-0.278064740644326	0.0104034832756015	90.2604760529159	0.0956980936397507	SLC35E2B
ENSG00000185344.12	54647	0.0882437286366372	0.0826549074354763	-0.011414011910832	0.187901469184106	94.3256055853407	0.0496938466146146	ATP6V0A2
ENSG00000108556.7	46856	-0.28848783309499	0.0932194697399581	-0.62532062756407	0.0483449613740901	95.3408787741807	0.556806907653345	CHRNE
ENSG00000026652.12	33492	-0.407052445391649	0.104240303363178	-0.898121525052727	0.0840166342694282	99.0988585892605	1.39413650752111	AGPAT4
ENSG00000188549.11	35855	-0.386399779101218	0.11776653060171	-0.870558610094105	0.0977590518916693	98.3734118094443	1.29136530701665	C15orf52
ENSG00000122863.5	15358	-0.254644337676356	0.118504258396884	-0.574354341815067	0.0650656664623546	97.1677410127007	0.538115619234051	CHST3
ENSG00000137815.13	54921	-0.0725445325319471	0.122108611772831	-0.164514914821008	0.0194258497571144	95.9055590956022	0.0434014382992616	RTF1
ENSG00000099974.7	19039	0.198683183035672	0.12374186241999	-0.0543039329932467	0.451670299064591	95.1282969827651	0.332251752111721	DDTL
ENSG00000105866.12	18351	-0.156668748787053	0.134214203352677	-0.361694765160398	0.0483572675862929	96.5687625893744	0.219079513326736	SP4
ENSG00000173875.12	30171	-0.0819818530836158	0.139149896211258	-0.190626460388768	0.0266627542215365	95.9653811548574	0.061682827370062	ZNF791
ENSG00000154328.14	37222	-0.105755232867036	0.173379788544048	-0.258004989715963	0.0464945239818907	96.4816519119529	0.119773323219253	NEIL2
ENSG00000144120.11	44513	0.20678640612868	0.180867101675761	-0.0961034666691075	0.509676278926467	98.6706818108958	0.528274815819062	TMEM177
ENSG00000071794.14	26469	0.147574302206181	0.186128116811959	-0.0711957535013744	0.366344357913736	97.8448100159768	0.2670946197426	HLTF
ENSG00000134987.10	1277	0.0940324964156179	0.199473720814188	-0.0496095771739746	0.23767457000521	97.186860467117	0.113524357904186	WDR36
ENSG00000111652.8	7488	0.0658020745453995	0.213932050285908	-0.0379692674030913	0.16957341649389	95.9343279761331	0.0573389488820863	COPS7A
ENSG00000080345.16	22814	0.116881138510493	0.21881116035757	-0.0694111800534495	0.303173457074435	97.3647312097551	0.197430781068416	RIF1
ENSG00000146530.10	17576	-0.50439424384568	0.231395382012253	-1.33044502075493	0.321656533063571	97.6643463937172	3.73069836763086	VWDE
ENSG00000063587.13	38527	-0.244650187399941	0.245814683254283	-0.657812163870323	0.168511789070441	99.4582002457002	1.00934045281353	ZNF275
ENSG00000186470.12	6416	0.20090101386137	0.281587983561888	-0.164787856164579	0.56658988388732	97.9729991296417	0.763471560281839	BTN3A2
ENSG00000133731.8	21982	-0.0987156039184816	0.30157037421178	-0.286000803684766	0.0885695958478025	97.2902999672397	0.195406065058839	IMPA1
ENSG00000009950.14	45149	-0.487688589361235	0.33802205265978	-1.48536242092772	0.50998524220525	99.1035644873184	5.39754765204205	MLXIPL
ENSG00000136720.6	20236	-0.187457575799616	0.339160584571826	-0.571848069036506	0.196932917437275	98.8627170076333	0.831874240438549	HS6ST1
ENSG00000145416.12	48352	0.186382855360176	0.35485366513207	-0.208447932059713	0.581213642780065	97.8089435951044	0.886312583117704	MARCH1
ENSG00000166454.8	3348	-0.0567917986904433	0.370903021513359	-0.181190520924354	0.0676069235434669	97.9312880740087	0.0887485561617116	ATMIN
ENSG00000186716.18	20646	0.0953297575071231	0.375526757864519	-0.115513778746572	0.306173293760818	98.0263419409041	0.244757678245703	BCR
ENSG00000185100.9	19824	-0.170320373910732	0.418810203683804	-0.583217228269524	0.242576480448059	98.3342618592736	0.945931057359108	ADSSL1
ENSG00000149639.13	60253	0.124316302393917	0.463213652350186	-0.207836050960601	0.456468655748436	98.0647242642451	0.600454338258375	SOGA1
ENSG00000160305.16	41738	0.0532489118160411	0.470488471228277	-0.091365457426465	0.197863281058547	96.3095011242796	0.113143548382795	DIP2A
ENSG00000139433.8	9635	-0.104058040290315	0.534014739495945	-0.43201037879614	0.22389429821551	99.2169669393925	0.600548674349941	GLTP
ENSG00000179344.15	17596	0.135592771747552	0.563739971218179	-0.324755576240367	0.595941119735471	96.0964039497666	1.13787626516133	HLA-DQB1
ENSG00000196683.9	24573	-0.0543124192023513	0.574919996162758	-0.244124327805537	0.135499489400835	96.6067647189619	0.191670345945701	TOMM7
ENSG00000165629.18	29621	-0.0569760571305204	0.603768380856644	-0.272146340738004	0.158194226476963	98.2172871077676	0.25973550920149	ATP5C1
ENSG00000117228.9	19487	-0.12600077567494	0.632524544945417	-0.642456418686957	0.390454867337077	98.6260089787496	1.53684753294013	GBP1
ENSG00000171435.12	10421	-0.235121154622271	0.651713467526159	-1.25604773251385	0.785805423269305	99.2481175139386	5.65527232445402	KSR2
ENSG00000171903.15	41979	-0.226065360507655	0.660140473678913	-1.23370827289456	0.781577551879248	98.2540759771829	5.66600691358117	CYP4F11
ENSG00000198231.11	23035	0.019965729215946	0.671194476072821	-0.0722162718086	0.112147730240492	96.5880998862966	0.0453306269076699	DDX42
ENSG00000130770.16	17664	-0.0407718521165701	0.756479013442983	-0.29846086461927	0.21691716038613	98.0355856307643	0.367221263083265	ATPIF1
ENSG00000108064.9	51307	0.0206843679082523	0.775560214238651	-0.121508751323925	0.16287748714043	96.8553366381527	0.107581359599455	TFAM
ENSG00000113812.12	21532	-0.0167709755537627	0.776173574951818	-0.132386400528942	0.0988444494214166	97.4084681275778	0.0736257070521562	ACTR8
ENSG00000153786.11	56249	-0.0217020039631818	0.828568259588929	-0.218134541258392	0.174730533332028	98.8223055486672	0.219821397949617	ZDHHC7
ENSG00000116260.15	18261	0.034120905226604	0.850991728209103	-0.321879122067364	0.390120932520572	98.7199189442012	0.695241537803998	QSOX1
ENSG00000166037.9	28282	-0.0058008150524953	0.918192861564277	-0.116494517724144	0.104892887619154	95.5110199762085	0.0636626322149825	CEP57
ENSG00000105419.16	2644	0.0155942266991196	0.961025221011812	-0.609859974008483	0.641048427406722	98.8692581298269	2.13304762351868	MEIS3
ENSG00000105750.13	9791	0.00845257983116168	0.963100185992435	-0.349642502871519	0.366547662533843	98.7091294612329	0.704032284330944	ZNF85
