,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000139343.9,50850,0.71667363339824,1.06662725978497e-16,0.547379473035801,0.885967793760679,95.9036795915538,0.147604548369756,SNRPF
ENSG00000175643.8,868,1.59828720282977,3.90398654680304e-14,1.18415158612077,2.01242281953878,97.5719030881013,0.942440201665706,RMI2
ENSG00000106367.12,25330,0.691616882733202,3.61287733162949e-12,0.496618115471767,0.886615649994638,96.4780187541003,0.203161415081676,AP1S1
ENSG00000205269.5,7371,-0.923682443071275,4.7363402406866e-11,-1.19885880630272,-0.648506079839828,97.2277070978928,0.422520471955538,TMEM170B
ENSG00000106636.6,34205,0.507377003233435,5.56594915601556e-11,0.355668716612153,0.659085289854716,97.7492894679391,0.126225011622236,YKT6
ENSG00000136842.12,1649,-1.98734570874094,8.29926017718836e-09,-2.66331706373181,-1.31137435375006,98.7155039686229,2.50258264102565,TMOD1
ENSG00000241399.5,13510,-1.46686640704827,1.49890988726491e-08,-1.9746664170513,-0.959066397045237,98.758873819226,1.45822859584366,CD302
ENSG00000123415.13,24079,0.436589199157805,2.34150152845138e-08,0.283366222233554,0.589812176082057,97.2443818805285,0.132182339648331,SMUG1
ENSG00000204267.12,25483,0.519263287423508,1.68616248179442e-07,0.32470359231073,0.713822982536287,95.5153002296845,0.199198201456022,TAP2
ENSG00000163820.13,45644,-0.762547214286348,3.02265227299676e-06,-1.0826322864775,-0.442462142095198,98.4927193966661,0.572129400522253,FYCO1
ENSG00000197619.12,10755,-0.377314807063924,3.20734029067977e-06,-0.536110504739371,-0.218519109388477,95.381754807124,0.133151043344569,ZNF615
ENSG00000141580.14,37140,0.273403063281165,1.00321661024305e-05,0.152071078641484,0.394735047920847,97.3812959416394,0.0804991145062323,WDR45B
ENSG00000151553.13,23027,-0.329203026545464,1.05835464653151e-05,-0.475682381100967,-0.182723671989962,96.0968796954254,0.11361674237422,FAM160B1
ENSG00000122729.17,51319,-0.677496874412271,2.35922123508337e-05,-0.991572732929785,-0.363421015894757,98.4048721191785,0.54309837824248,ACO1
ENSG00000143437.19,39662,-0.284566338500036,7.72082902966206e-05,-0.425662534736811,-0.143470142263261,97.9042981251212,0.113713109123116,ARNT
ENSG00000204580.10,1321,0.746155096996162,9.52335412014673e-05,0.371404290356946,1.12090590363538,98.4453396095786,0.753937319190062,DDR1
ENSG00000141012.11,18132,0.353800800066379,0.000127038779591091,0.17284741451312,0.534754185619637,97.1407414392452,0.180219044409988,GALNS
ENSG00000106733.19,40850,-0.370974694264691,0.000186512177389332,-0.565561644695252,-0.176387743834131,96.5343482629402,0.202348095556332,NMRK1
ENSG00000173258.11,41459,-0.99458771695076,0.00035235001242117,-1.54010337008142,-0.449072063820098,98.7005712485836,1.68009584005457,ZNF483
ENSG00000161048.10,40986,-0.287891552074302,0.00164668012725709,-0.467162545710886,-0.108620558437717,96.7466941972871,0.170798576992307,NAPEPLD
ENSG00000172014.12,50911,-0.974362974387823,0.00183959248517439,-1.58743855501318,-0.361287393762464,78.5900565031592,1.45869188177053,ANKRD20A4
ENSG00000163945.14,42611,0.319838725415496,0.00220920689855294,0.115016207634029,0.524661243196963,96.5113924224933,0.232359338454239,UVSSA
ENSG00000037637.9,17014,-0.0899751994106517,0.00479860605213855,-0.152504433284042,-0.0274459655372618,92.4728008406336,0.0185273225488794,FBXO42
ENSG00000198625.11,20573,0.229511899523611,0.00507262244703374,0.0689932762014333,0.390030522845789,95.1789707688773,0.13218904069798,MDM4
